name,subscribers,views,language,tags,avg_views,estimated_earnings,engagement_rate
Worldwide Records Bhojpuri,31.1M,3.18,English,['Movie Entertainment Music'],178.57K,$ 137 USD,2.91%
Worldwide Records Bhojpuri,31.1M,3.18,English,['Movie Entertainment Music'],178.57K,$ 137 USD,2.91%
Ultra Records,29.4M,2.61,English,['Music Entertainment Electronic music Pop music'],25.17K,$ 351 USD,5.94%
Ultra Records,29.4M,2.61,English,['Music Entertainment Electronic music Pop music'],25.17K,$ 351 USD,5.94%
Ultra Records,29.4M,2.61,English,['Music Entertainment Electronic music Pop music'],25.17K,$ 351 USD,5.94%
Ultra Records,29.4M,2.61,English,['Music Entertainment Electronic music Pop music'],25.17K,$ 351 USD,5.94%
Ultra Records,29.4M,2.61,English,['Music Entertainment Electronic music Pop music'],25.17K,$ 351 USD,5.94%
Ultra Records,29.4M,2.61,English,['Music Entertainment Electronic music Pop music'],25.17K,$ 351 USD,5.94%
Ultra Records,29.4M,2.61,English,['Music Entertainment Electronic music Pop music'],25.17K,$ 351 USD,5.94%
Ultra Records,29.4M,2.61,English,['Music Entertainment Electronic music Pop music'],25.17K,$ 351 USD,5.94%
Ultra Records,29.4M,2.61,English,['Music Entertainment Electronic music Pop music'],25.17K,$ 351 USD,5.94%
Ultra Records,29.4M,2.61,English,['Music Entertainment Electronic music Pop music'],25.17K,$ 351 USD,5.94%
Renato Garcia YT,26.6M,3.35,Portuguese,['Vehicles Lifestyle Sports'],766.32K,$ 4000 USD,12.05%
Renato Garcia YT,26.6M,3.35,Portuguese,['Vehicles Lifestyle Sports'],766.32K,$ 4000 USD,12.05%
Renato Garcia YT,26.6M,3.35,Portuguese,['Vehicles Lifestyle Sports'],766.32K,$ 4000 USD,12.05%
Renato Garcia YT,26.6M,3.35,Portuguese,['Vehicles Lifestyle Sports'],766.32K,$ 4000 USD,12.05%
Renato Garcia YT,26.6M,3.35,Portuguese,['Vehicles Lifestyle Sports'],766.32K,$ 4000 USD,12.05%
Renato Garcia YT,26.6M,3.35,Portuguese,['Vehicles Lifestyle Sports'],766.32K,$ 4000 USD,12.05%
Renato Garcia YT,26.6M,3.35,Portuguese,['Vehicles Lifestyle Sports'],766.32K,$ 4000 USD,12.05%
Renato Garcia YT,26.6M,3.35,Portuguese,['Vehicles Lifestyle Sports'],766.32K,$ 4000 USD,12.05%
Renato Garcia YT,26.6M,3.35,Portuguese,['Vehicles Lifestyle Sports'],766.32K,$ 4000 USD,12.05%
Renato Garcia YT,26.6M,3.35,Portuguese,['Vehicles Lifestyle Sports'],766.32K,$ 4000 USD,12.05%
LosPolinesios,25.7M,3.28,Spanish,['Humor Smartphone Entertainment Lifestyle'],2.12M,$ 18200 USD,5.45%
LosPolinesios,25.7M,3.28,Spanish,['Humor Smartphone Entertainment Lifestyle'],2.12M,$ 18200 USD,5.45%
LosPolinesios,25.7M,3.28,Spanish,['Humor Smartphone Entertainment Lifestyle'],2.12M,$ 18200 USD,5.45%
LosPolinesios,25.7M,3.28,Spanish,['Humor Smartphone Entertainment Lifestyle'],2.12M,$ 18200 USD,5.45%
LosPolinesios,25.7M,3.28,Spanish,['Humor Smartphone Entertainment Lifestyle'],2.12M,$ 18200 USD,5.45%
LosPolinesios,25.7M,3.28,Spanish,['Humor Smartphone Entertainment Lifestyle'],2.12M,$ 18200 USD,5.45%
LosPolinesios,25.7M,3.28,Spanish,['Humor Smartphone Entertainment Lifestyle'],2.12M,$ 18200 USD,5.45%
LosPolinesios,25.7M,3.28,Spanish,['Humor Smartphone Entertainment Lifestyle'],2.12M,$ 18200 USD,5.45%
LosPolinesios,25.7M,3.28,Spanish,['Humor Smartphone Entertainment Lifestyle'],2.12M,$ 18200 USD,5.45%
LosPolinesios,25.7M,3.28,Spanish,['Humor Smartphone Entertainment Lifestyle'],2.12M,$ 18200 USD,5.45%
Indosiar,24.3M,3.72,Indonesian,['Entertainment TV shows Sports Movie'],8.57K,$ 61 USD,2.48%
Indosiar,24.3M,3.72,Indonesian,['Entertainment TV shows Sports Movie'],8.57K,$ 61 USD,2.48%
Indosiar,24.3M,3.72,Indonesian,['Entertainment TV shows Sports Movie'],8.57K,$ 61 USD,2.48%
Indosiar,24.3M,3.72,Indonesian,['Entertainment TV shows Sports Movie'],8.57K,$ 61 USD,2.48%
Indosiar,24.3M,3.72,Indonesian,['Entertainment TV shows Sports Movie'],8.57K,$ 61 USD,2.48%
Indosiar,24.3M,3.72,Indonesian,['Entertainment TV shows Sports Movie'],8.57K,$ 61 USD,2.48%
Indosiar,24.3M,3.72,Indonesian,['Entertainment TV shows Sports Movie'],8.57K,$ 61 USD,2.48%
Indosiar,24.3M,3.72,Indonesian,['Entertainment TV shows Sports Movie'],8.57K,$ 61 USD,2.48%
Indosiar,24.3M,3.72,Indonesian,['Entertainment TV shows Sports Movie'],8.57K,$ 61 USD,2.48%
Indosiar,24.3M,3.72,Indonesian,['Entertainment TV shows Sports Movie'],8.57K,$ 61 USD,2.48%
NichLmao,23.5M,4.96,English,['Entertainment Food Movie Humor'],7.13M,$ 49568 USD,8.05%
NichLmao,23.5M,4.96,English,['Entertainment Food Movie Humor'],7.13M,$ 49568 USD,8.05%
NichLmao,23.5M,4.96,English,['Entertainment Food Movie Humor'],7.13M,$ 49568 USD,8.05%
NichLmao,23.5M,4.96,English,['Entertainment Food Movie Humor'],7.13M,$ 49568 USD,8.05%
NichLmao,23.5M,4.96,English,['Entertainment Food Movie Humor'],7.13M,$ 49568 USD,8.05%
NichLmao,23.5M,4.96,English,['Entertainment Food Movie Humor'],7.13M,$ 49568 USD,8.05%
NichLmao,23.5M,4.96,English,['Entertainment Food Movie Humor'],7.13M,$ 49568 USD,8.05%
NichLmao,23.5M,4.96,English,['Entertainment Food Movie Humor'],7.13M,$ 49568 USD,8.05%
NichLmao,23.5M,4.96,English,['Entertainment Food Movie Humor'],7.13M,$ 49568 USD,8.05%
NichLmao,23.5M,4.96,English,['Entertainment Food Movie Humor'],7.13M,$ 49568 USD,8.05%
Ultra Movie Parlour,22.2M,2.89,English,['Movie Entertainment Music Humor'],291.43K,$ 758 USD,0.76%
Ultra Movie Parlour,22.2M,2.89,English,['Movie Entertainment Music Humor'],291.43K,$ 758 USD,0.76%
Ultra Movie Parlour,22.2M,2.89,English,['Movie Entertainment Music Humor'],291.43K,$ 758 USD,0.76%
Ultra Movie Parlour,22.2M,2.89,English,['Movie Entertainment Music Humor'],291.43K,$ 758 USD,0.76%
Ultra Movie Parlour,22.2M,2.89,English,['Movie Entertainment Music Humor'],291.43K,$ 758 USD,0.76%
Ultra Movie Parlour,22.2M,2.89,English,['Movie Entertainment Music Humor'],291.43K,$ 758 USD,0.76%
Ultra Movie Parlour,22.2M,2.89,English,['Movie Entertainment Music Humor'],291.43K,$ 758 USD,0.76%
Ultra Movie Parlour,22.2M,2.89,English,['Movie Entertainment Music Humor'],291.43K,$ 758 USD,0.76%
Ultra Movie Parlour,22.2M,2.89,English,['Movie Entertainment Music Humor'],291.43K,$ 758 USD,0.76%
Ultra Movie Parlour,22.2M,2.89,English,['Movie Entertainment Music Humor'],291.43K,$ 758 USD,0.76%
National Geographic,21.5M,2.75,English,['Documentary Entertainment TV shows Movie'],321.75K,$ 717 USD,3.21%
National Geographic,21.5M,2.75,English,['Documentary Entertainment TV shows Movie'],321.75K,$ 717 USD,3.21%
National Geographic,21.5M,2.75,English,['Documentary Entertainment TV shows Movie'],321.75K,$ 717 USD,3.21%
National Geographic,21.5M,2.75,English,['Documentary Entertainment TV shows Movie'],321.75K,$ 717 USD,3.21%
National Geographic,21.5M,2.75,English,['Documentary Entertainment TV shows Movie'],321.75K,$ 717 USD,3.21%
National Geographic,21.5M,2.75,English,['Documentary Entertainment TV shows Movie'],321.75K,$ 717 USD,3.21%
National Geographic,21.5M,2.75,English,['Documentary Entertainment TV shows Movie'],321.75K,$ 717 USD,3.21%
National Geographic,21.5M,2.75,English,['Documentary Entertainment TV shows Movie'],321.75K,$ 717 USD,3.21%
National Geographic,21.5M,2.75,English,['Documentary Entertainment TV shows Movie'],321.75K,$ 717 USD,3.21%
National Geographic,21.5M,2.75,English,['Documentary Entertainment TV shows Movie'],321.75K,$ 717 USD,3.21%
Lyrical Lemonade,20.7M,2.48,English,['Music Hip Hop Entertainment'],18.4M,$ 178894 USD,4.83%
Lyrical Lemonade,20.7M,2.48,English,['Music Hip Hop Entertainment'],18.4M,$ 178894 USD,4.83%
Lyrical Lemonade,20.7M,2.48,English,['Music Hip Hop Entertainment'],18.4M,$ 178894 USD,4.83%
Lyrical Lemonade,20.7M,2.48,English,['Music Hip Hop Entertainment'],18.4M,$ 178894 USD,4.83%
Lyrical Lemonade,20.7M,2.48,English,['Music Hip Hop Entertainment'],18.4M,$ 178894 USD,4.83%
Lyrical Lemonade,20.7M,2.48,English,['Music Hip Hop Entertainment'],18.4M,$ 178894 USD,4.83%
Lyrical Lemonade,20.7M,2.48,English,['Music Hip Hop Entertainment'],18.4M,$ 178894 USD,4.83%
Lyrical Lemonade,20.7M,2.48,English,['Music Hip Hop Entertainment'],18.4M,$ 178894 USD,4.83%
Lyrical Lemonade,20.7M,2.48,English,['Music Hip Hop Entertainment'],18.4M,$ 178894 USD,4.83%
Lyrical Lemonade,20.7M,2.48,English,['Music Hip Hop Entertainment'],18.4M,$ 178894 USD,4.83%
Deddy Corbuzier,20.3M,4.13,Indonesian,['Entertainment Movie News & Politics Humor'],2.13M,$ 15885 USD,5.42%
Deddy Corbuzier,20.3M,4.13,Indonesian,['Entertainment Movie News & Politics Humor'],2.13M,$ 15885 USD,5.42%
Deddy Corbuzier,20.3M,4.13,Indonesian,['Entertainment Movie News & Politics Humor'],2.13M,$ 15885 USD,5.42%
Deddy Corbuzier,20.3M,4.13,Indonesian,['Entertainment Movie News & Politics Humor'],2.13M,$ 15885 USD,5.42%
Deddy Corbuzier,20.3M,4.13,Indonesian,['Entertainment Movie News & Politics Humor'],2.13M,$ 15885 USD,5.42%
Deddy Corbuzier,20.3M,4.13,Indonesian,['Entertainment Movie News & Politics Humor'],2.13M,$ 15885 USD,5.42%
Deddy Corbuzier,20.3M,4.13,Indonesian,['Entertainment Movie News & Politics Humor'],2.13M,$ 15885 USD,5.42%
Deddy Corbuzier,20.3M,4.13,Indonesian,['Entertainment Movie News & Politics Humor'],2.13M,$ 15885 USD,5.42%
Deddy Corbuzier,20.3M,4.13,Indonesian,['Entertainment Movie News & Politics Humor'],2.13M,$ 15885 USD,5.42%
Deddy Corbuzier,20.3M,4.13,Indonesian,['Entertainment Movie News & Politics Humor'],2.13M,$ 15885 USD,5.42%
Bizarrap,19.7M,4.84,Spanish,['Music Hip Hop Entertainment Pop music'],143.11M,$ 777302 USD,3.15%
Bizarrap,19.7M,4.84,Spanish,['Music Hip Hop Entertainment Pop music'],143.11M,$ 777302 USD,3.15%
Bizarrap,19.7M,4.84,Spanish,['Music Hip Hop Entertainment Pop music'],143.11M,$ 777302 USD,3.15%
Bizarrap,19.7M,4.84,Spanish,['Music Hip Hop Entertainment Pop music'],143.11M,$ 777302 USD,3.15%
Bizarrap,19.7M,4.84,Spanish,['Music Hip Hop Entertainment Pop music'],143.11M,$ 777302 USD,3.15%
Bizarrap,19.7M,4.84,Spanish,['Music Hip Hop Entertainment Pop music'],143.11M,$ 777302 USD,3.15%
Bizarrap,19.7M,4.84,Spanish,['Music Hip Hop Entertainment Pop music'],143.11M,$ 777302 USD,3.15%
Bizarrap,19.7M,4.84,Spanish,['Music Hip Hop Entertainment Pop music'],143.11M,$ 777302 USD,3.15%
Bizarrap,19.7M,4.84,Spanish,['Music Hip Hop Entertainment Pop music'],143.11M,$ 777302 USD,3.15%
Bizarrap,19.7M,4.84,Spanish,['Music Hip Hop Entertainment Pop music'],143.11M,$ 777302 USD,3.15%
DLS News,19.3M,3.17,Hindi,['News & Politics Finance'],184.75K,$ 254 USD,5.87%
DLS News,19.3M,3.17,Hindi,['News & Politics Finance'],184.75K,$ 254 USD,5.87%
DLS News,19.3M,3.17,Hindi,['News & Politics Finance'],184.75K,$ 254 USD,5.87%
DLS News,19.3M,3.17,Hindi,['News & Politics Finance'],184.75K,$ 254 USD,5.87%
DLS News,19.3M,3.17,Hindi,['News & Politics Finance'],184.75K,$ 254 USD,5.87%
DLS News,19.3M,3.17,Hindi,['News & Politics Finance'],184.75K,$ 254 USD,5.87%
DLS News,19.3M,3.17,Hindi,['News & Politics Finance'],184.75K,$ 254 USD,5.87%
DLS News,19.3M,3.17,Hindi,['News & Politics Finance'],184.75K,$ 254 USD,5.87%
DLS News,19.3M,3.17,Hindi,['News & Politics Finance'],184.75K,$ 254 USD,5.87%
DLS News,19.3M,3.17,Hindi,['News & Politics Finance'],184.75K,$ 254 USD,5.87%
Farruko,18.6M,0.94,Spanish,['Music Hip Hop Entertainment Electronic music'],930K,$ 579 USD,2.67%
Farruko,18.6M,0.94,Spanish,['Music Hip Hop Entertainment Electronic music'],930K,$ 579 USD,2.67%
Farruko,18.6M,0.94,Spanish,['Music Hip Hop Entertainment Electronic music'],930K,$ 579 USD,2.67%
Farruko,18.6M,0.94,Spanish,['Music Hip Hop Entertainment Electronic music'],930K,$ 579 USD,2.67%
Farruko,18.6M,0.94,Spanish,['Music Hip Hop Entertainment Electronic music'],930K,$ 579 USD,2.67%
Farruko,18.6M,0.94,Spanish,['Music Hip Hop Entertainment Electronic music'],930K,$ 579 USD,2.67%
Farruko,18.6M,0.94,Spanish,['Music Hip Hop Entertainment Electronic music'],930K,$ 579 USD,2.67%
Farruko,18.6M,0.94,Spanish,['Music Hip Hop Entertainment Electronic music'],930K,$ 579 USD,2.67%
Farruko,18.6M,0.94,Spanish,['Music Hip Hop Entertainment Electronic music'],930K,$ 579 USD,2.67%
Farruko,18.6M,0.94,Spanish,['Music Hip Hop Entertainment Electronic music'],930K,$ 579 USD,2.67%
TheGrefg,17.9M,3.17,Spanish,['Action-adventure Game Action game Role-playing game'],780.2K,$ 8663 USD,6.71%
TheGrefg,17.9M,3.17,Spanish,['Action-adventure Game Action game Role-playing game'],780.2K,$ 8663 USD,6.71%
TheGrefg,17.9M,3.17,Spanish,['Action-adventure Game Action game Role-playing game'],780.2K,$ 8663 USD,6.71%
TheGrefg,17.9M,3.17,Spanish,['Action-adventure Game Action game Role-playing game'],780.2K,$ 8663 USD,6.71%
TheGrefg,17.9M,3.17,Spanish,['Action-adventure Game Action game Role-playing game'],780.2K,$ 8663 USD,6.71%
TheGrefg,17.9M,3.17,Spanish,['Action-adventure Game Action game Role-playing game'],780.2K,$ 8663 USD,6.71%
TheGrefg,17.9M,3.17,Spanish,['Action-adventure Game Action game Role-playing game'],780.2K,$ 8663 USD,6.71%
TheGrefg,17.9M,3.17,Spanish,['Action-adventure Game Action game Role-playing game'],780.2K,$ 8663 USD,6.71%
TheGrefg,17.9M,3.17,Spanish,['Action-adventure Game Action game Role-playing game'],780.2K,$ 8663 USD,6.71%
TheGrefg,17.9M,3.17,Spanish,['Action-adventure Game Action game Role-playing game'],780.2K,$ 8663 USD,6.71%
zbing z.,17.3M,3.12,Thai,['Action-adventure Game Role-playing game Action game'],742.16K,$ 4654 USD,4.37%
zbing z.,17.3M,3.12,Thai,['Action-adventure Game Role-playing game Action game'],742.16K,$ 4654 USD,4.37%
zbing z.,17.3M,3.12,Thai,['Action-adventure Game Role-playing game Action game'],742.16K,$ 4654 USD,4.37%
zbing z.,17.3M,3.12,Thai,['Action-adventure Game Role-playing game Action game'],742.16K,$ 4654 USD,4.37%
zbing z.,17.3M,3.12,Thai,['Action-adventure Game Role-playing game Action game'],742.16K,$ 4654 USD,4.37%
zbing z.,17.3M,3.12,Thai,['Action-adventure Game Role-playing game Action game'],742.16K,$ 4654 USD,4.37%
zbing z.,17.3M,3.12,Thai,['Action-adventure Game Role-playing game Action game'],742.16K,$ 4654 USD,4.37%
zbing z.,17.3M,3.12,Thai,['Action-adventure Game Role-playing game Action game'],742.16K,$ 4654 USD,4.37%
zbing z.,17.3M,3.12,Thai,['Action-adventure Game Role-playing game Action game'],742.16K,$ 4654 USD,4.37%
zbing z.,17.3M,3.12,Thai,['Action-adventure Game Role-playing game Action game'],742.16K,$ 4654 USD,4.37%
Queen Official,16.8M,2.57,English,['Rock music Music Entertainment Pop music'],89.96K,$ 1901 USD,9.17%
Queen Official,16.8M,2.57,English,['Rock music Music Entertainment Pop music'],89.96K,$ 1901 USD,9.17%
Queen Official,16.8M,2.57,English,['Rock music Music Entertainment Pop music'],89.96K,$ 1901 USD,9.17%
Queen Official,16.8M,2.57,English,['Rock music Music Entertainment Pop music'],89.96K,$ 1901 USD,9.17%
Queen Official,16.8M,2.57,English,['Rock music Music Entertainment Pop music'],89.96K,$ 1901 USD,9.17%
Queen Official,16.8M,2.57,English,['Rock music Music Entertainment Pop music'],89.96K,$ 1901 USD,9.17%
Queen Official,16.8M,2.57,English,['Rock music Music Entertainment Pop music'],89.96K,$ 1901 USD,9.17%
Queen Official,16.8M,2.57,English,['Rock music Music Entertainment Pop music'],89.96K,$ 1901 USD,9.17%
Queen Official,16.8M,2.57,English,['Rock music Music Entertainment Pop music'],89.96K,$ 1901 USD,9.17%
Queen Official,16.8M,2.57,English,['Rock music Music Entertainment Pop music'],89.96K,$ 1901 USD,9.17%
Ivana Alawi,16.4M,3.54,English,['Vlog Humor Food Entertainment'],3.6M,$ 25000 USD,5.01%
Ivana Alawi,16.4M,3.54,English,['Vlog Humor Food Entertainment'],3.6M,$ 25000 USD,5.01%
Ivana Alawi,16.4M,3.54,English,['Vlog Humor Food Entertainment'],3.6M,$ 25000 USD,5.01%
Ivana Alawi,16.4M,3.54,English,['Vlog Humor Food Entertainment'],3.6M,$ 25000 USD,5.01%
Ivana Alawi,16.4M,3.54,English,['Vlog Humor Food Entertainment'],3.6M,$ 25000 USD,5.01%
Ivana Alawi,16.4M,3.54,English,['Vlog Humor Food Entertainment'],3.6M,$ 25000 USD,5.01%
Ivana Alawi,16.4M,3.54,English,['Vlog Humor Food Entertainment'],3.6M,$ 25000 USD,5.01%
Ivana Alawi,16.4M,3.54,English,['Vlog Humor Food Entertainment'],3.6M,$ 25000 USD,5.01%
Ivana Alawi,16.4M,3.54,English,['Vlog Humor Food Entertainment'],3.6M,$ 25000 USD,5.01%
Ivana Alawi,16.4M,3.54,English,['Vlog Humor Food Entertainment'],3.6M,$ 25000 USD,5.01%
Ch7HD,16M,2.51,Thai,['TV shows Entertainment Movie News & Politics'],28.39K,$ 42 USD,2.32%
Ch7HD,16M,2.51,Thai,['TV shows Entertainment Movie News & Politics'],28.39K,$ 42 USD,2.32%
Ch7HD,16M,2.51,Thai,['TV shows Entertainment Movie News & Politics'],28.39K,$ 42 USD,2.32%
Ch7HD,16M,2.51,Thai,['TV shows Entertainment Movie News & Politics'],28.39K,$ 42 USD,2.32%
Ch7HD,16M,2.51,Thai,['TV shows Entertainment Movie News & Politics'],28.39K,$ 42 USD,2.32%
Ch7HD,16M,2.51,Thai,['TV shows Entertainment Movie News & Politics'],28.39K,$ 42 USD,2.32%
Ch7HD,16M,2.51,Thai,['TV shows Entertainment Movie News & Politics'],28.39K,$ 42 USD,2.32%
Ch7HD,16M,2.51,Thai,['TV shows Entertainment Movie News & Politics'],28.39K,$ 42 USD,2.32%
Ch7HD,16M,2.51,Thai,['TV shows Entertainment Movie News & Politics'],28.39K,$ 42 USD,2.32%
Ch7HD,16M,2.51,Thai,['TV shows Entertainment Movie News & Politics'],28.39K,$ 42 USD,2.32%
Lyna,15.4M,2.97,Spanish,['Game Role-playing game Action-adventure'],370.61K,$ 1739 USD,13.96%
Lyna,15.4M,2.97,Spanish,['Game Role-playing game Action-adventure'],370.61K,$ 1739 USD,13.96%
Lyna,15.4M,2.97,Spanish,['Game Role-playing game Action-adventure'],370.61K,$ 1739 USD,13.96%
Lyna,15.4M,2.97,Spanish,['Game Role-playing game Action-adventure'],370.61K,$ 1739 USD,13.96%
Lyna,15.4M,2.97,Spanish,['Game Role-playing game Action-adventure'],370.61K,$ 1739 USD,13.96%
Lyna,15.4M,2.97,Spanish,['Game Role-playing game Action-adventure'],370.61K,$ 1739 USD,13.96%
Lyna,15.4M,2.97,Spanish,['Game Role-playing game Action-adventure'],370.61K,$ 1739 USD,13.96%
Lyna,15.4M,2.97,Spanish,['Game Role-playing game Action-adventure'],370.61K,$ 1739 USD,13.96%
Lyna,15.4M,2.97,Spanish,['Game Role-playing game Action-adventure'],370.61K,$ 1739 USD,13.96%
Lyna,15.4M,2.97,Spanish,['Game Role-playing game Action-adventure'],370.61K,$ 1739 USD,13.96%
Lyna,15.4M,2.97,Spanish,['Game Role-playing game Action-adventure'],370.61K,$ 1739 USD,13.96%
Lyna,15.4M,2.97,Spanish,['Game Role-playing game Action-adventure'],370.61K,$ 1739 USD,13.96%
Lyna,15.4M,2.97,Spanish,['Game Role-playing game Action-adventure'],370.61K,$ 1739 USD,13.96%
Lyna,15.4M,2.97,Spanish,['Game Role-playing game Action-adventure'],370.61K,$ 1739 USD,13.96%
Lyna,15.4M,2.97,Spanish,['Game Role-playing game Action-adventure'],370.61K,$ 1739 USD,13.96%
Lyna,15.4M,2.97,Spanish,['Game Role-playing game Action-adventure'],370.61K,$ 1739 USD,13.96%
Lyna,15.4M,2.97,Spanish,['Game Role-playing game Action-adventure'],370.61K,$ 1739 USD,13.96%
Lyna,15.4M,2.97,Spanish,['Game Role-playing game Action-adventure'],370.61K,$ 1739 USD,13.96%
Lyna,15.4M,2.97,Spanish,['Game Role-playing game Action-adventure'],370.61K,$ 1739 USD,13.96%
Lyna,15.4M,2.97,Spanish,['Game Role-playing game Action-adventure'],370.61K,$ 1739 USD,13.96%
NDTV India,15.1M,2.37,Hindi,['News & Politics Vlog Movie Entertainment'],27.04K,$ 29 USD,1.18%
NDTV India,15.1M,2.37,Hindi,['News & Politics Vlog Movie Entertainment'],27.04K,$ 29 USD,1.18%
NDTV India,15.1M,2.37,Hindi,['News & Politics Vlog Movie Entertainment'],27.04K,$ 29 USD,1.18%
NDTV India,15.1M,2.37,Hindi,['News & Politics Vlog Movie Entertainment'],27.04K,$ 29 USD,1.18%
NDTV India,15.1M,2.37,Hindi,['News & Politics Vlog Movie Entertainment'],27.04K,$ 29 USD,1.18%
NDTV India,15.1M,2.37,Hindi,['News & Politics Vlog Movie Entertainment'],27.04K,$ 29 USD,1.18%
NDTV India,15.1M,2.37,Hindi,['News & Politics Vlog Movie Entertainment'],27.04K,$ 29 USD,1.18%
NDTV India,15.1M,2.37,Hindi,['News & Politics Vlog Movie Entertainment'],27.04K,$ 29 USD,1.18%
NDTV India,15.1M,2.37,Hindi,['News & Politics Vlog Movie Entertainment'],27.04K,$ 29 USD,1.18%
NDTV India,15.1M,2.37,Hindi,['News & Politics Vlog Movie Entertainment'],27.04K,$ 29 USD,1.18%
PlayStation,14.7M,2.57,English,['Game Consumer Electronic Role-playing game Action-adventure'],114.64K,$ 863 USD,5.6%
PlayStation,14.7M,2.57,English,['Game Consumer Electronic Role-playing game Action-adventure'],114.64K,$ 863 USD,5.6%
PlayStation,14.7M,2.57,English,['Game Consumer Electronic Role-playing game Action-adventure'],114.64K,$ 863 USD,5.6%
PlayStation,14.7M,2.57,English,['Game Consumer Electronic Role-playing game Action-adventure'],114.64K,$ 863 USD,5.6%
PlayStation,14.7M,2.57,English,['Game Consumer Electronic Role-playing game Action-adventure'],114.64K,$ 863 USD,5.6%
PlayStation,14.7M,2.57,English,['Game Consumer Electronic Role-playing game Action-adventure'],114.64K,$ 863 USD,5.6%
PlayStation,14.7M,2.57,English,['Game Consumer Electronic Role-playing game Action-adventure'],114.64K,$ 863 USD,5.6%
PlayStation,14.7M,2.57,English,['Game Consumer Electronic Role-playing game Action-adventure'],114.64K,$ 863 USD,5.6%
PlayStation,14.7M,2.57,English,['Game Consumer Electronic Role-playing game Action-adventure'],114.64K,$ 863 USD,5.6%
PlayStation,14.7M,2.57,English,['Game Consumer Electronic Role-playing game Action-adventure'],114.64K,$ 863 USD,5.6%
Telemundo,14.4M,2.86,Spanish,['TV shows Entertainment Movie Smartphone'],54.08K,$ 481 USD,1.58%
Telemundo,14.4M,2.86,Spanish,['TV shows Entertainment Movie Smartphone'],54.08K,$ 481 USD,1.58%
Telemundo,14.4M,2.86,Spanish,['TV shows Entertainment Movie Smartphone'],54.08K,$ 481 USD,1.58%
Telemundo,14.4M,2.86,Spanish,['TV shows Entertainment Movie Smartphone'],54.08K,$ 481 USD,1.58%
Telemundo,14.4M,2.86,Spanish,['TV shows Entertainment Movie Smartphone'],54.08K,$ 481 USD,1.58%
Telemundo,14.4M,2.86,Spanish,['TV shows Entertainment Movie Smartphone'],54.08K,$ 481 USD,1.58%
Telemundo,14.4M,2.86,Spanish,['TV shows Entertainment Movie Smartphone'],54.08K,$ 481 USD,1.58%
Telemundo,14.4M,2.86,Spanish,['TV shows Entertainment Movie Smartphone'],54.08K,$ 481 USD,1.58%
Telemundo,14.4M,2.86,Spanish,['TV shows Entertainment Movie Smartphone'],54.08K,$ 481 USD,1.58%
Telemundo,14.4M,2.86,Spanish,['TV shows Entertainment Movie Smartphone'],54.08K,$ 481 USD,1.58%
ZEE5,14.2M,2.44,English,['Movie Entertainment TV shows'],10.54K,$ 4 USD,1.23%
ZEE5,14.2M,2.44,English,['Movie Entertainment TV shows'],10.54K,$ 4 USD,1.23%
ZEE5,14.2M,2.44,English,['Movie Entertainment TV shows'],10.54K,$ 4 USD,1.23%
ZEE5,14.2M,2.44,English,['Movie Entertainment TV shows'],10.54K,$ 4 USD,1.23%
